Community Name,Category,Crime Count,Date
STRATHCONA PARK,Break & Enter - Dwelling,2,10/1/2018 0:00
STRATHCONA PARK,Theft FROM Vehicle,2,10/1/2018 0:00
SUNALTA,Assault (Non-domestic),4,10/1/2018 0:00
SUNALTA,Break & Enter - Commercial,4,10/1/2018 0:00
SUNALTA,Break & Enter - Dwelling,4,10/1/2018 0:00
SUNALTA,Theft FROM Vehicle,12,10/1/2018 0:00
SUNALTA,Theft OF Vehicle,4,10/1/2018 0:00
SUNALTA,Violence Other (Non-domestic),4,10/1/2018 0:00
SUNDANCE,Assault (Non-domestic),1,10/1/2018 0:00
SUNDANCE,Break & Enter - Dwelling,2,10/1/2018 0:00
SUNDANCE,Theft FROM Vehicle,3,10/1/2018 0:00
SUNDANCE,Violence Other (Non-domestic),1,10/1/2018 0:00
SUNNYSIDE,Assault (Non-domestic),3,10/1/2018 0:00
SUNNYSIDE,Break & Enter - Commercial,7,10/1/2018 0:00
SUNNYSIDE,Break & Enter - Dwelling,2,10/1/2018 0:00
SUNNYSIDE,Break & Enter - Other Premises,1,10/1/2018 0:00
SUNNYSIDE,Theft FROM Vehicle,2,10/1/2018 0:00
SUNNYSIDE,Theft OF Vehicle,1,10/1/2018 0:00
SUNNYSIDE,Violence Other (Non-domestic),1,10/1/2018 0:00
SUNRIDGE,Assault (Non-domestic),9,10/1/2018 0:00
SUNRIDGE,Break & Enter - Commercial,8,10/1/2018 0:00
SUNRIDGE,Commercial Robbery,3,10/1/2018 0:00
SUNRIDGE,Street Robbery,3,10/1/2018 0:00
SUNRIDGE,Theft FROM Vehicle,10,10/1/2018 0:00
SUNRIDGE,Theft OF Vehicle,4,10/1/2018 0:00
SUNRIDGE,Violence Other (Non-domestic),3,10/1/2018 0:00
TARADALE,Assault (Non-domestic),2,10/1/2018 0:00
TARADALE,Break & Enter - Commercial,1,10/1/2018 0:00
TARADALE,Commercial Robbery,1,10/1/2018 0:00
TARADALE,Street Robbery,2,10/1/2018 0:00
TARADALE,Theft FROM Vehicle,14,10/1/2018 0:00
TARADALE,Theft OF Vehicle,10,10/1/2018 0:00
TARADALE,Violence Other (Non-domestic),3,10/1/2018 0:00
TEMPLE,Assault (Non-domestic),3,10/1/2018 0:00
TEMPLE,Break & Enter - Commercial,1,10/1/2018 0:00
TEMPLE,Theft FROM Vehicle,8,10/1/2018 0:00
TEMPLE,Theft OF Vehicle,3,10/1/2018 0:00
THORNCLIFFE,Assault (Non-domestic),4,10/1/2018 0:00
THORNCLIFFE,Break & Enter - Other Premises,1,10/1/2018 0:00
THORNCLIFFE,Theft FROM Vehicle,8,10/1/2018 0:00
THORNCLIFFE,Theft OF Vehicle,7,10/1/2018 0:00
THORNCLIFFE,Violence Other (Non-domestic),1,10/1/2018 0:00
TUSCANY,Break & Enter - Commercial,1,10/1/2018 0:00
TUSCANY,Break & Enter - Dwelling,8,10/1/2018 0:00
TUSCANY,Break & Enter - Other Premises,1,10/1/2018 0:00
TUSCANY,Theft FROM Vehicle,14,10/1/2018 0:00
TUSCANY,Violence Other (Non-domestic),1,10/1/2018 0:00
TUXEDO PARK,Assault (Non-domestic),1,10/1/2018 0:00
TUXEDO PARK,Break & Enter - Commercial,1,10/1/2018 0:00
TUXEDO PARK,Break & Enter - Dwelling,2,10/1/2018 0:00
TUXEDO PARK,Break & Enter - Other Premises,1,10/1/2018 0:00
TUXEDO PARK,Theft FROM Vehicle,8,10/1/2018 0:00
TUXEDO PARK,Theft OF Vehicle,9,10/1/2018 0:00
TUXEDO PARK,Violence Other (Non-domestic),1,10/1/2018 0:00
UNIVERSITY HEIGHTS,Break & Enter - Other Premises,1,10/1/2018 0:00
UNIVERSITY HEIGHTS,Theft FROM Vehicle,1,10/1/2018 0:00
UNIVERSITY HEIGHTS,Theft OF Vehicle,1,10/1/2018 0:00
UNIVERSITY OF CALGARY,Assault (Non-domestic),4,10/1/2018 0:00
UNIVERSITY OF CALGARY,Theft FROM Vehicle,1,10/1/2018 0:00
UNIVERSITY OF CALGARY,Violence Other (Non-domestic),1,10/1/2018 0:00
UPPER MOUNT ROYAL,Assault (Non-domestic),2,10/1/2018 0:00
VALLEY RIDGE,Theft OF Vehicle,1,10/1/2018 0:00
VALLEYFIELD,Assault (Non-domestic),1,10/1/2018 0:00
VALLEYFIELD,Break & Enter - Commercial,3,10/1/2018 0:00
VALLEYFIELD,Theft FROM Vehicle,3,10/1/2018 0:00
VALLEYFIELD,Theft OF Vehicle,2,10/1/2018 0:00
VARSITY,Assault (Non-domestic),5,10/1/2018 0:00
VARSITY,Break & Enter - Dwelling,2,10/1/2018 0:00
VARSITY,Street Robbery,2,10/1/2018 0:00
VARSITY,Theft FROM Vehicle,6,10/1/2018 0:00
VARSITY,Theft OF Vehicle,2,10/1/2018 0:00
VARSITY,Violence Other (Non-domestic),1,10/1/2018 0:00
VISTA HEIGHTS,Assault (Non-domestic),1,10/1/2018 0:00
VISTA HEIGHTS,Break & Enter - Dwelling,1,10/1/2018 0:00
VISTA HEIGHTS,Commercial Robbery,1,10/1/2018 0:00
VISTA HEIGHTS,Theft OF Vehicle,2,10/1/2018 0:00
WALDEN,Assault (Non-domestic),1,10/1/2018 0:00
WALDEN,Break & Enter - Other Premises,2,10/1/2018 0:00
WALDEN,Theft FROM Vehicle,1,10/1/2018 0:00
WALDEN,Theft OF Vehicle,1,10/1/2018 0:00
WEST HILLHURST,Break & Enter - Dwelling,3,10/1/2018 0:00
WEST HILLHURST,Break & Enter - Other Premises,7,10/1/2018 0:00
WEST HILLHURST,Theft FROM Vehicle,6,10/1/2018 0:00
WEST HILLHURST,Theft OF Vehicle,3,10/1/2018 0:00
WEST SPRINGS,Break & Enter - Commercial,1,10/1/2018 0:00
WEST SPRINGS,Break & Enter - Dwelling,4,10/1/2018 0:00
WEST SPRINGS,Theft FROM Vehicle,6,10/1/2018 0:00
WEST SPRINGS,Theft OF Vehicle,2,10/1/2018 0:00
WEST SPRINGS,Violence Other (Non-domestic),1,10/1/2018 0:00
WESTGATE,Theft FROM Vehicle,1,10/1/2018 0:00
WESTGATE,Violence Other (Non-domestic),1,10/1/2018 0:00
WESTWINDS,Assault (Non-domestic),3,10/1/2018 0:00
WESTWINDS,Break & Enter - Commercial,1,10/1/2018 0:00
WESTWINDS,Street Robbery,1,10/1/2018 0:00
WESTWINDS,Theft FROM Vehicle,4,10/1/2018 0:00
WESTWINDS,Theft OF Vehicle,1,10/1/2018 0:00
WESTWINDS,Violence Other (Non-domestic),2,10/1/2018 0:00
WHITEHORN,Assault (Non-domestic),3,10/1/2018 0:00
WHITEHORN,Break & Enter - Dwelling,2,10/1/2018 0:00
WHITEHORN,Break & Enter - Other Premises,2,10/1/2018 0:00
WHITEHORN,Theft FROM Vehicle,8,10/1/2018 0:00
WHITEHORN,Theft OF Vehicle,3,10/1/2018 0:00
WILDWOOD,Break & Enter - Other Premises,1,10/1/2018 0:00
WILDWOOD,Theft FROM Vehicle,2,10/1/2018 0:00
WILDWOOD,Theft OF Vehicle,1,10/1/2018 0:00
WILLOW PARK,Assault (Non-domestic),1,10/1/2018 0:00
WILLOW PARK,Break & Enter - Commercial,4,10/1/2018 0:00
WILLOW PARK,Break & Enter - Other Premises,1,10/1/2018 0:00
WILLOW PARK,Commercial Robbery,1,10/1/2018 0:00
WILLOW PARK,Theft FROM Vehicle,9,10/1/2018 0:00
WILLOW PARK,Theft OF Vehicle,2,10/1/2018 0:00
WILLOW PARK,Violence Other (Non-domestic),3,10/1/2018 0:00
WINDSOR PARK,Assault (Non-domestic),2,10/1/2018 0:00
WINDSOR PARK,Break & Enter - Commercial,1,10/1/2018 0:00
WINDSOR PARK,Break & Enter - Dwelling,1,10/1/2018 0:00
WINDSOR PARK,Break & Enter - Other Premises,2,10/1/2018 0:00
WINDSOR PARK,Theft FROM Vehicle,8,10/1/2018 0:00
WINDSOR PARK,Theft OF Vehicle,1,10/1/2018 0:00
WINDSOR PARK,Violence Other (Non-domestic),2,10/1/2018 0:00
WINSTON HEIGHTS/MOUNTVIEW,Break & Enter - Commercial,1,10/1/2018 0:00
WINSTON HEIGHTS/MOUNTVIEW,Break & Enter - Other Premises,1,10/1/2018 0:00
WINSTON HEIGHTS/MOUNTVIEW,Theft FROM Vehicle,8,10/1/2018 0:00
WINSTON HEIGHTS/MOUNTVIEW,Theft OF Vehicle,3,10/1/2018 0:00
WOODBINE,Break & Enter - Dwelling,3,10/1/2018 0:00
WOODBINE,Theft FROM Vehicle,3,10/1/2018 0:00
WOODBINE,Theft OF Vehicle,2,10/1/2018 0:00
WOODLANDS,Assault (Non-domestic),3,10/1/2018 0:00
WOODLANDS,Break & Enter - Dwelling,1,10/1/2018 0:00
WOODLANDS,Break & Enter - Other Premises,1,10/1/2018 0:00
WOODLANDS,Street Robbery,2,10/1/2018 0:00
WOODLANDS,Theft FROM Vehicle,2,10/1/2018 0:00
WOODLANDS,Violence Other (Non-domestic),2,10/1/2018 0:00
01F,Break & Enter - Dwelling,1,11/1/2018 0:00
01F,Theft FROM Vehicle,1,11/1/2018 0:00
02E,Assault (Non-domestic),1,11/1/2018 0:00
02E,Violence Other (Non-domestic),2,11/1/2018 0:00
02K,Violence Other (Non-domestic),1,11/1/2018 0:00
02L,Theft OF Vehicle,1,11/1/2018 0:00
03I,Theft FROM Vehicle,1,11/1/2018 0:00
03I,Theft OF Vehicle,2,11/1/2018 0:00
05C,Break & Enter - Commercial,3,11/1/2018 0:00
09K,Break & Enter - Commercial,1,11/1/2018 0:00
10A,Commercial Robbery,1,11/1/2018 0:00
10C,Break & Enter - Dwelling,1,11/1/2018 0:00
12A,Break & Enter - Commercial,7,11/1/2018 0:00
12A,Theft FROM Vehicle,3,11/1/2018 0:00
12B,Assault (Non-domestic),1,11/1/2018 0:00
12B,Break & Enter - Commercial,1,11/1/2018 0:00
12B,Theft OF Vehicle,1,11/1/2018 0:00
14V,Theft OF Vehicle,1,11/1/2018 0:00
ABBEYDALE,Assault (Non-domestic),1,11/1/2018 0:00
ABBEYDALE,Break & Enter - Dwelling,1,11/1/2018 0:00
ABBEYDALE,Theft FROM Vehicle,6,11/1/2018 0:00
ABBEYDALE,Theft OF Vehicle,3,11/1/2018 0:00
ACADIA,Assault (Non-domestic),2,11/1/2018 0:00
ACADIA,Break & Enter - Commercial,5,11/1/2018 0:00
ACADIA,Break & Enter - Dwelling,2,11/1/2018 0:00
ACADIA,Break & Enter - Other Premises,4,11/1/2018 0:00
ACADIA,Theft FROM Vehicle,15,11/1/2018 0:00
ACADIA,Theft OF Vehicle,3,11/1/2018 0:00
ACADIA,Violence Other (Non-domestic),2,11/1/2018 0:00
ALBERT PARK/RADISSON HEIGHTS,Break & Enter - Commercial,1,11/1/2018 0:00
ALBERT PARK/RADISSON HEIGHTS,Break & Enter - Dwelling,1,11/1/2018 0:00
ALBERT PARK/RADISSON HEIGHTS,Break & Enter - Other Premises,2,11/1/2018 0:00
ALBERT PARK/RADISSON HEIGHTS,Theft FROM Vehicle,9,11/1/2018 0:00
ALBERT PARK/RADISSON HEIGHTS,Theft OF Vehicle,6,11/1/2018 0:00
ALBERT PARK/RADISSON HEIGHTS,Violence Other (Non-domestic),1,11/1/2018 0:00
ALTADORE,Assault (Non-domestic),2,11/1/2018 0:00
ALTADORE,Break & Enter - Dwelling,1,11/1/2018 0:00
ALTADORE,Break & Enter - Other Premises,2,11/1/2018 0:00
ALTADORE,Theft FROM Vehicle,4,11/1/2018 0:00
ALTADORE,Violence Other (Non-domestic),3,11/1/2018 0:00
ALYTH/BONNYBROOK,Assault (Non-domestic),1,11/1/2018 0:00
ALYTH/BONNYBROOK,Commercial Robbery,1,11/1/2018 0:00
ALYTH/BONNYBROOK,Theft FROM Vehicle,1,11/1/2018 0:00
ALYTH/BONNYBROOK,Theft OF Vehicle,4,11/1/2018 0:00
ALYTH/BONNYBROOK,Violence Other (Non-domestic),1,11/1/2018 0:00
APPLEWOOD PARK,Assault (Non-domestic),1,11/1/2018 0:00
APPLEWOOD PARK,Break & Enter - Dwelling,1,11/1/2018 0:00
APPLEWOOD PARK,Break & Enter - Other Premises,1,11/1/2018 0:00
APPLEWOOD PARK,Street Robbery,1,11/1/2018 0:00
APPLEWOOD PARK,Theft FROM Vehicle,4,11/1/2018 0:00
APPLEWOOD PARK,Violence Other (Non-domestic),1,11/1/2018 0:00
ARBOUR LAKE,Assault (Non-domestic),1,11/1/2018 0:00
ARBOUR LAKE,Break & Enter - Commercial,8,11/1/2018 0:00
ARBOUR LAKE,Break & Enter - Other Premises,1,11/1/2018 0:00
ARBOUR LAKE,Street Robbery,4,11/1/2018 0:00
ARBOUR LAKE,Theft FROM Vehicle,5,11/1/2018 0:00
ARBOUR LAKE,Theft OF Vehicle,3,11/1/2018 0:00
ARBOUR LAKE,Violence Other (Non-domestic),1,11/1/2018 0:00
ASPEN WOODS,Break & Enter - Dwelling,1,11/1/2018 0:00
ASPEN WOODS,Theft FROM Vehicle,2,11/1/2018 0:00
ASPEN WOODS,Violence Other (Non-domestic),1,11/1/2018 0:00
AUBURN BAY,Break & Enter - Commercial,1,11/1/2018 0:00
AUBURN BAY,Theft FROM Vehicle,2,11/1/2018 0:00
AUBURN BAY,Theft OF Vehicle,1,11/1/2018 0:00
BANFF TRAIL,Assault (Non-domestic),3,11/1/2018 0:00
BANFF TRAIL,Break & Enter - Commercial,1,11/1/2018 0:00
BANFF TRAIL,Break & Enter - Dwelling,2,11/1/2018 0:00
BANFF TRAIL,Street Robbery,1,11/1/2018 0:00
BANFF TRAIL,Theft FROM Vehicle,7,11/1/2018 0:00
BANFF TRAIL,Theft OF Vehicle,2,11/1/2018 0:00
BANFF TRAIL,Violence Other (Non-domestic),1,11/1/2018 0:00
BANKVIEW,Assault (Non-domestic),2,11/1/2018 0:00
BANKVIEW,Break & Enter - Commercial,1,11/1/2018 0:00
BANKVIEW,Break & Enter - Other Premises,2,11/1/2018 0:00
BANKVIEW,Commercial Robbery,1,11/1/2018 0:00
BANKVIEW,Street Robbery,1,11/1/2018 0:00
BANKVIEW,Theft FROM Vehicle,19,11/1/2018 0:00
BANKVIEW,Theft OF Vehicle,8,11/1/2018 0:00
BANKVIEW,Violence Other (Non-domestic),1,11/1/2018 0:00
BAYVIEW,Theft FROM Vehicle,2,11/1/2018 0:00
BEDDINGTON HEIGHTS,Assault (Non-domestic),1,11/1/2018 0:00
BEDDINGTON HEIGHTS,Break & Enter - Dwelling,2,11/1/2018 0:00
BEDDINGTON HEIGHTS,Theft FROM Vehicle,8,11/1/2018 0:00
BEDDINGTON HEIGHTS,Theft OF Vehicle,4,11/1/2018 0:00
BELTLINE,Assault (Non-domestic),28,11/1/2018 0:00
BELTLINE,Break & Enter - Commercial,38,11/1/2018 0:00
BELTLINE,Break & Enter - Dwelling,3,11/1/2018 0:00
BELTLINE,Break & Enter - Other Premises,1,11/1/2018 0:00
BELTLINE,Commercial Robbery,1,11/1/2018 0:00
BELTLINE,Street Robbery,2,11/1/2018 0:00
BELTLINE,Theft FROM Vehicle,70,11/1/2018 0:00
BELTLINE,Theft OF Vehicle,12,11/1/2018 0:00
BELTLINE,Violence Other (Non-domestic),11,11/1/2018 0:00
BOWNESS,Assault (Non-domestic),6,11/1/2018 0:00
BOWNESS,Break & Enter - Commercial,3,11/1/2018 0:00
BOWNESS,Break & Enter - Dwelling,5,11/1/2018 0:00
BOWNESS,Break & Enter - Other Premises,6,11/1/2018 0:00
BOWNESS,Theft FROM Vehicle,12,11/1/2018 0:00
BOWNESS,Theft OF Vehicle,6,11/1/2018 0:00
BOWNESS,Violence Other (Non-domestic),6,11/1/2018 0:00
BRAESIDE,Break & Enter - Commercial,1,11/1/2018 0:00
BRAESIDE,Break & Enter - Dwelling,2,11/1/2018 0:00
BRAESIDE,Break & Enter - Other Premises,2,11/1/2018 0:00
BRAESIDE,Commercial Robbery,1,11/1/2018 0:00
BRAESIDE,Theft FROM Vehicle,2,11/1/2018 0:00
BRAESIDE,Theft OF Vehicle,1,11/1/2018 0:00
BRENTWOOD,Assault (Non-domestic),2,11/1/2018 0:00
BRENTWOOD,Break & Enter - Commercial,7,11/1/2018 0:00
BRENTWOOD,Break & Enter - Other Premises,3,11/1/2018 0:00
BRENTWOOD,Street Robbery,1,11/1/2018 0:00
BRENTWOOD,Theft FROM Vehicle,5,11/1/2018 0:00
BRENTWOOD,Theft OF Vehicle,5,11/1/2018 0:00
BRENTWOOD,Violence Other (Non-domestic),1,11/1/2018 0:00
BRIDGELAND/RIVERSIDE,Assault (Non-domestic),2,11/1/2018 0:00
BRIDGELAND/RIVERSIDE,Break & Enter - Commercial,4,11/1/2018 0:00
BRIDGELAND/RIVERSIDE,Break & Enter - Dwelling,3,11/1/2018 0:00
BRIDGELAND/RIVERSIDE,Break & Enter - Other Premises,1,11/1/2018 0:00
BRIDGELAND/RIVERSIDE,Commercial Robbery,1,11/1/2018 0:00
BRIDGELAND/RIVERSIDE,Street Robbery,1,11/1/2018 0:00
BRIDGELAND/RIVERSIDE,Theft FROM Vehicle,7,11/1/2018 0:00
BRIDGELAND/RIVERSIDE,Theft OF Vehicle,1,11/1/2018 0:00
BRIDGELAND/RIVERSIDE,Violence Other (Non-domestic),1,11/1/2018 0:00
BRIDLEWOOD,Break & Enter - Dwelling,2,11/1/2018 0:00
BRIDLEWOOD,Break & Enter - Other Premises,2,11/1/2018 0:00
BRIDLEWOOD,Theft FROM Vehicle,3,11/1/2018 0:00
BRIDLEWOOD,Theft OF Vehicle,1,11/1/2018 0:00
BRIDLEWOOD,Violence Other (Non-domestic),1,11/1/2018 0:00
BRITANNIA,Theft FROM Vehicle,1,11/1/2018 0:00
BURNS INDUSTRIAL,Break & Enter - Commercial,2,11/1/2018 0:00
BURNS INDUSTRIAL,Theft FROM Vehicle,2,11/1/2018 0:00
BURNS INDUSTRIAL,Theft OF Vehicle,1,11/1/2018 0:00
CALGARY INTERNATIONAL AIRPORT,Break & Enter - Commercial,1,11/1/2018 0:00
CALGARY INTERNATIONAL AIRPORT,Theft FROM Vehicle,6,11/1/2018 0:00
CALGARY INTERNATIONAL AIRPORT,Theft OF Vehicle,4,11/1/2018 0:00
CAMBRIAN HEIGHTS,Break & Enter - Dwelling,2,11/1/2018 0:00
CAMBRIAN HEIGHTS,Break & Enter - Other Premises,1,11/1/2018 0:00
CAMBRIAN HEIGHTS,Theft FROM Vehicle,2,11/1/2018 0:00
CAMBRIAN HEIGHTS,Theft OF Vehicle,1,11/1/2018 0:00
CAMBRIAN HEIGHTS,Violence Other (Non-domestic),1,11/1/2018 0:00
CANYON MEADOWS,Assault (Non-domestic),1,11/1/2018 0:00
CANYON MEADOWS,Break & Enter - Other Premises,2,11/1/2018 0:00
CANYON MEADOWS,Theft FROM Vehicle,3,11/1/2018 0:00
CANYON MEADOWS,Theft OF Vehicle,3,11/1/2018 0:00
CANYON MEADOWS,Violence Other (Non-domestic),3,11/1/2018 0:00
CAPITOL HILL,Assault (Non-domestic),5,11/1/2018 0:00
CAPITOL HILL,Break & Enter - Commercial,4,11/1/2018 0:00
CAPITOL HILL,Break & Enter - Other Premises,2,11/1/2018 0:00
CAPITOL HILL,Theft FROM Vehicle,4,11/1/2018 0:00
CAPITOL HILL,Theft OF Vehicle,3,11/1/2018 0:00
CAPITOL HILL,Violence Other (Non-domestic),1,11/1/2018 0:00
CASTLERIDGE,Assault (Non-domestic),1,11/1/2018 0:00
CASTLERIDGE,Break & Enter - Commercial,2,11/1/2018 0:00
CASTLERIDGE,Street Robbery,1,11/1/2018 0:00
CASTLERIDGE,Theft FROM Vehicle,4,11/1/2018 0:00
CASTLERIDGE,Theft OF Vehicle,3,11/1/2018 0:00
CASTLERIDGE,Violence Other (Non-domestic),2,11/1/2018 0:00
CEDARBRAE,Assault (Non-domestic),1,11/1/2018 0:00
CEDARBRAE,Break & Enter - Dwelling,1,11/1/2018 0:00
CHAPARRAL,Assault (Non-domestic),1,11/1/2018 0:00
CHAPARRAL,Break & Enter - Dwelling,5,11/1/2018 0:00
CHAPARRAL,Theft FROM Vehicle,3,11/1/2018 0:00
CHAPARRAL,Theft OF Vehicle,1,11/1/2018 0:00
CHAPARRAL,Violence Other (Non-domestic),2,11/1/2018 0:00
CHARLESWOOD,Theft OF Vehicle,3,11/1/2018 0:00
CHINATOWN,Assault (Non-domestic),2,11/1/2018 0:00
CHINATOWN,Break & Enter - Commercial,1,11/1/2018 0:00
CHINATOWN,Theft FROM Vehicle,4,11/1/2018 0:00
CHINOOK PARK,Break & Enter - Dwelling,1,11/1/2018 0:00
CHINOOK PARK,Break & Enter - Other Premises,1,11/1/2018 0:00
CHINOOK PARK,Theft FROM Vehicle,2,11/1/2018 0:00
CHINOOK PARK,Theft OF Vehicle,1,11/1/2018 0:00
CHRISTIE PARK,Break & Enter - Dwelling,1,11/1/2018 0:00
CHRISTIE PARK,Theft FROM Vehicle,1,11/1/2018 0:00
CHRISTIE PARK,Theft OF Vehicle,1,11/1/2018 0:00
CITADEL,Break & Enter - Dwelling,2,11/1/2018 0:00
CITADEL,Violence Other (Non-domestic),1,11/1/2018 0:00
CITYSCAPE,Break & Enter - Dwelling,1,11/1/2018 0:00
CITYSCAPE,Theft FROM Vehicle,2,11/1/2018 0:00
CLIFF BUNGALOW,Assault (Non-domestic),1,11/1/2018 0:00
CLIFF BUNGALOW,Break & Enter - Commercial,2,11/1/2018 0:00
CLIFF BUNGALOW,Break & Enter - Dwelling,2,11/1/2018 0:00
CLIFF BUNGALOW,Theft FROM Vehicle,6,11/1/2018 0:00
CLIFF BUNGALOW,Theft OF Vehicle,2,11/1/2018 0:00
CLIFF BUNGALOW,Violence Other (Non-domestic),1,11/1/2018 0:00
COACH HILL,Theft FROM Vehicle,3,11/1/2018 0:00
COACH HILL,Theft OF Vehicle,3,11/1/2018 0:00
COLLINGWOOD,Assault (Non-domestic),1,11/1/2018 0:00
COLLINGWOOD,Street Robbery,1,11/1/2018 0:00
COPPERFIELD,Break & Enter - Commercial,3,11/1/2018 0:00
COPPERFIELD,Break & Enter - Dwelling,1,11/1/2018 0:00
COPPERFIELD,Theft FROM Vehicle,8,11/1/2018 0:00
COPPERFIELD,Theft OF Vehicle,2,11/1/2018 0:00
CORAL SPRINGS,Break & Enter - Dwelling,1,11/1/2018 0:00
CORAL SPRINGS,Theft FROM Vehicle,3,11/1/2018 0:00
CORAL SPRINGS,Theft OF Vehicle,2,11/1/2018 0:00
COUGAR RIDGE,Assault (Non-domestic),1,11/1/2018 0:00
COUGAR RIDGE,Commercial Robbery,1,11/1/2018 0:00
COUGAR RIDGE,Theft FROM Vehicle,1,11/1/2018 0:00
COUGAR RIDGE,Violence Other (Non-domestic),1,11/1/2018 0:00
COUNTRY HILLS,Break & Enter - Dwelling,4,11/1/2018 0:00
COUNTRY HILLS,Theft FROM Vehicle,2,11/1/2018 0:00
COUNTRY HILLS,Violence Other (Non-domestic),1,11/1/2018 0:00
COUNTRY HILLS VILLAGE,Assault (Non-domestic),1,11/1/2018 0:00
COUNTRY HILLS VILLAGE,Break & Enter - Commercial,1,11/1/2018 0:00
COUNTRY HILLS VILLAGE,Street Robbery,2,11/1/2018 0:00
COUNTRY HILLS VILLAGE,Theft OF Vehicle,2,11/1/2018 0:00
COUNTRY HILLS VILLAGE,Violence Other (Non-domestic),2,11/1/2018 0:00
COVENTRY HILLS,Assault (Non-domestic),1,11/1/2018 0:00
COVENTRY HILLS,Break & Enter - Dwelling,3,11/1/2018 0:00
COVENTRY HILLS,Break & Enter - Other Premises,2,11/1/2018 0:00
COVENTRY HILLS,Commercial Robbery,1,11/1/2018 0:00
COVENTRY HILLS,Theft FROM Vehicle,6,11/1/2018 0:00
COVENTRY HILLS,Theft OF Vehicle,2,11/1/2018 0:00
COVENTRY HILLS,Violence Other (Non-domestic),1,11/1/2018 0:00
CRANSTON,Break & Enter - Commercial,1,11/1/2018 0:00
CRANSTON,Break & Enter - Other Premises,1,11/1/2018 0:00
CRANSTON,Theft FROM Vehicle,1,11/1/2018 0:00
CRANSTON,Theft OF Vehicle,1,11/1/2018 0:00
CRANSTON,Violence Other (Non-domestic),1,11/1/2018 0:00
CRESCENT HEIGHTS,Assault (Non-domestic),2,11/1/2018 0:00
CRESCENT HEIGHTS,Break & Enter - Commercial,9,11/1/2018 0:00
CRESCENT HEIGHTS,Break & Enter - Dwelling,1,11/1/2018 0:00
CRESCENT HEIGHTS,Street Robbery,1,11/1/2018 0:00
CRESCENT HEIGHTS,Theft FROM Vehicle,6,11/1/2018 0:00
CRESCENT HEIGHTS,Theft OF Vehicle,2,11/1/2018 0:00
CRESCENT HEIGHTS,Violence Other (Non-domestic),1,11/1/2018 0:00
CURRIE BARRACKS,Theft FROM Vehicle,1,11/1/2018 0:00
DALHOUSIE,Break & Enter - Commercial,2,11/1/2018 0:00
DALHOUSIE,Break & Enter - Dwelling,1,11/1/2018 0:00
DALHOUSIE,Break & Enter - Other Premises,1,11/1/2018 0:00
DALHOUSIE,Street Robbery,3,11/1/2018 0:00
DALHOUSIE,Theft FROM Vehicle,5,11/1/2018 0:00
DALHOUSIE,Theft OF Vehicle,3,11/1/2018 0:00
DALHOUSIE,Violence Other (Non-domestic),1,11/1/2018 0:00
DEER RIDGE,Assault (Non-domestic),3,11/1/2018 0:00
DEER RIDGE,Commercial Robbery,1,11/1/2018 0:00
DEER RIDGE,Theft FROM Vehicle,5,11/1/2018 0:00
DEER RUN,Theft FROM Vehicle,2,11/1/2018 0:00
DEER RUN,Theft OF Vehicle,2,11/1/2018 0:00
DEERFOOT BUSINESS CENTRE,Break & Enter - Commercial,1,11/1/2018 0:00
DEERFOOT BUSINESS CENTRE,Commercial Robbery,1,11/1/2018 0:00
DEERFOOT BUSINESS CENTRE,Theft FROM Vehicle,1,11/1/2018 0:00
DISCOVERY RIDGE,Break & Enter - Dwelling,1,11/1/2018 0:00
DISCOVERY RIDGE,Theft OF Vehicle,1,11/1/2018 0:00
DISCOVERY RIDGE,Violence Other (Non-domestic),1,11/1/2018 0:00
DOUGLASDALE/GLEN,Break & Enter - Dwelling,1,11/1/2018 0:00
DOUGLASDALE/GLEN,Theft FROM Vehicle,3,11/1/2018 0:00
DOVER,Assault (Non-domestic),2,11/1/2018 0:00
DOVER,Break & Enter - Commercial,1,11/1/2018 0:00
DOVER,Break & Enter - Dwelling,5,11/1/2018 0:00
DOVER,Break & Enter - Other Premises,2,11/1/2018 0:00
DOVER,Commercial Robbery,1,11/1/2018 0:00
DOVER,Street Robbery,1,11/1/2018 0:00
DOVER,Theft FROM Vehicle,21,11/1/2018 0:00
DOVER,Theft OF Vehicle,6,11/1/2018 0:00
DOVER,Violence Other (Non-domestic),2,11/1/2018 0:00
DOWNTOWN COMMERCIAL CORE,Assault (Non-domestic),29,11/1/2018 0:00
DOWNTOWN COMMERCIAL CORE,Break & Enter - Commercial,17,11/1/2018 0:00
DOWNTOWN COMMERCIAL CORE,Break & Enter - Dwelling,3,11/1/2018 0:00
DOWNTOWN COMMERCIAL CORE,Commercial Robbery,1,11/1/2018 0:00
DOWNTOWN COMMERCIAL CORE,Street Robbery,1,11/1/2018 0:00
DOWNTOWN COMMERCIAL CORE,Theft FROM Vehicle,23,11/1/2018 0:00
DOWNTOWN COMMERCIAL CORE,Theft OF Vehicle,5,11/1/2018 0:00
DOWNTOWN COMMERCIAL CORE,Violence Other (Non-domestic),10,11/1/2018 0:00
DOWNTOWN EAST VILLAGE,Assault (Non-domestic),8,11/1/2018 0:00
DOWNTOWN EAST VILLAGE,Break & Enter - Commercial,2,11/1/2018 0:00
DOWNTOWN EAST VILLAGE,Break & Enter - Dwelling,1,11/1/2018 0:00
DOWNTOWN EAST VILLAGE,Theft OF Vehicle,1,11/1/2018 0:00
